animal_id,animal_subid,animal_area_pkid,animal_shelter_pkid,animal_place,animal_kind,animal_sex,animal_bodytype,animal_colour,animal_age,animal_sterilization,animal_bacterin,animal_foundplace,animal_title,animal_status,animal_remark,animal_caption,animal_opendate,animal_closeddate,animal_update,animal_createtime,shelter_name,album_name,album_file,album_base64,album_update,cDate,shelter_address,shelter_tel,
10302200304007,1021224m862,3,53,新北市中和動物之家,狗,M,MEDIUM,白色,ADULT,F,T,三峽區,,OPEN,,,2014-02-20,2999-12-31,2017-08-18 21:19:08,2014-02-20 08:49:15,新北市中和區公立動物之家 ,,http://animal-adoption.coa.gov.tw/uploads/animal_album/53/6717066be8814545d932617f615f886e.JPG,,,2017/8/19 下午 11:59:19,新北市中和區興南路三段100號,02-86685547,
10303280301010,板橋2013120506,3,50,新北市板橋動物之家,狗,M,MEDIUM,白色,ADULT,F,T,樹林區,,OPEN,,,2014-03-28,2999-12-31,2017-08-18 21:19:03,2014-03-28 11:49:28,新北市板橋區公立動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/50/b72ef06dd7a695933b20f7bd9227ff42.jpg,,,2017/8/19 下午 11:59:22,新北市板橋區華東路1-9號,02-89662158,
10304160301006,板橋2014040307,3,50,新北市板橋動物之家,狗,M,MEDIUM,白色,ADULT,F,T,板橋區,,OPEN,,,2014-04-16,2999-12-31,2017-08-18 21:18:55,2014-04-16 08:56:29,新北市板橋區公立動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/50/8a461a375573cadb2e57b3f4b5e0f27d.JPG,,,2017/8/19 下午 11:59:24,新北市板橋區華東路1-9號,02-89662158,
10304290301017,板橋2013121210 ,3,50,新北市板橋動物之家,狗,M,MEDIUM,白色,ADULT,F,T,三峽區,,OPEN,,,2014-04-29,2999-12-31,2017-08-18 21:18:46,2014-04-29 14:10:12,新北市板橋區公立動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/50/0eba1a7a7b6ee1546818dd46dcb0fba6.jpg,,,2017/8/19 下午 11:59:25,新北市板橋區華東路1-9號,02-89662158,
10304080309001,10304080309001,3,58,新北市五股動物之家,狗,M,MEDIUM,白色,ADULT,F,T,八里區,,OPEN,有嚴重的護食現象，請認養前謹慎評估!,,2014-05-06,2999-12-31,2017-08-18 21:18:38,2014-04-08 12:35:00,新北市五股區公立動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/58/ab64176e4759509bd9a9cb16a013bec9.jpg,,,2017/8/19 下午 11:59:25,新北市五股區外寮路9-9號,02-82925265,
10310280301002,板橋2014102702 ,3,50,新北市板橋動物之家,狗,M,MEDIUM,白色,ADULT,F,T,板橋區,,OPEN,,,2014-10-28,2999-12-31,2017-08-18 21:18:30,2014-10-28 15:14:17,新北市板橋區公立動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/50/dff202549a6ca447096d8afb060de2dd.JPG,,,2017/8/19 下午 11:59:51,新北市板橋區華東路1-9號,02-89662158,
10310280301003,板橋2014102703 ,3,50,新北市板橋動物之家,狗,M,MEDIUM,白色,ADULT,F,T,板橋區,,OPEN,,,2014-10-28,2999-12-31,2017-08-18 21:18:14,2014-10-28 15:21:35,新北市板橋區公立動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/50/dbe8a1768dc760f1a7cbe13c44989819.JPG,,,2017/8/19 下午 11:59:51,新北市板橋區華東路1-9號,02-89662158,
10512050601011,20161205001,6,61,,貓,M,SMALL,虎斑,CHILD,F,N,桃園區,,OPEN,,,2016-12-05,2999-12-31,2017-08-18 21:17:18,2016-12-05 16:23:33,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/92715c20316994a87bddbe69bced6b1c.jpg,,,2017/8/20 上午 12:02:18,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10602180601002,20170218002,6,61,,狗,M,SMALL,黃,CHILD,F,N,大園區,,OPEN,,,2017-02-18,2999-12-31,2017-08-18 21:15:21,2017-02-18 16:07:30,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/a4afa25789c5fc67c205099218713cbd.jpg,,,2017/8/20 上午 12:02:41,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10608111301014,106-H057D,13,89,恩愛動物診所,狗,M,BIG,黑色,ADULT,F,N,麥寮鄉新吉村,,OPEN,,,2017-08-11,2017-08-23,2017-08-18 21:15:18,2017-08-11 09:08:14,雲林縣流浪動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/89/1502441441_89_63b670c8adb88ac0b7e94356056e408f.JPG,,,2017/8/20 上午 12:03:32,雲林縣斗六市雲林路二段517號,公告動物均安置於代收容動物醫院，請洽該動物醫院或代養場洽詢辦,
10608110601005,20170810002,6,61,,狗,M,MEDIUM,黑,ADULT,N,N,復興區,,OPEN,,,2017-08-11,2999-12-31,2017-08-18 21:14:14,2017-08-11 14:36:48,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/3e09c2e1995400e04d7d7af1a114f2a3.jpg,,,2017/8/20 上午 12:03:33,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10511140601012,20161114012,6,61,,貓,M,SMALL,虎斑,CHILD,N,N,楊梅區,,OPEN,,,2016-11-14,2999-12-31,2017-08-18 21:13:31,2016-11-14 16:28:09,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/128e54162d67f4061dff9d67aa24f130.jpg,,,2017/8/20 上午 12:02:11,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10512300601036,20161230036,6,61,,貓,M,SMALL,虎斑,CHILD,F,N,八德區,,OPEN,,,2016-12-30,2999-12-31,2017-08-18 21:12:20,2016-12-30 16:53:33,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/43dcd97e4934b5fe3d4e0790736623c2.jpg,,,2017/8/20 上午 12:02:28,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10605191002001,10605160001,10,67,南屯園區,狗,F,MEDIUM,虎斑,ADULT,T,N,,,OPEN,*認養主打星：一歲以上混種成犬，免費提供1次認養後基礎健康檢查、犬 隻飼主訓練課程、犬隻行為諮詢服務、飼主飼養管理講座等多重認養好禮！,,2017-05-19,2999-12-31,2017-08-18 21:12:20,2017-05-19 13:36:19,臺中市動物之家南屯園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/67/dbecb9404d9a1491f45f238c146b7cc5.png,,,2017/8/20 上午 12:03:15,臺中市南屯區中台路601號,04-23850976,
10512300601033,20161230033,6,61,,貓,M,SMALL,虎斑,CHILD,F,N,八德區,,OPEN,,,2016-12-30,2999-12-31,2017-08-18 21:12:02,2016-12-30 16:53:33,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/87018161f3b4ac68612eb07db04847c0.jpg,,,2017/8/20 上午 12:02:28,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10512050601044,20161205034,6,61,,貓,M,SMALL,虎斑,CHILD,F,N,大溪區,,OPEN,,,2016-12-05,2999-12-31,2017-08-18 21:11:07,2016-12-05 16:23:36,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/10487d5b2ae3d9912baf22a78622768f.jpg,,,2017/8/20 上午 12:02:18,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10605220601016,20170521004,6,61,,狗,F,MEDIUM,虎斑,CHILD,F,N,平鎮區,,OPEN,,,2017-05-22,2999-12-31,2017-08-18 21:10:31,2017-05-22 16:30:18,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/206c75d66b9438104327f35100fbe8ef.jpg,,,2017/8/20 上午 12:03:15,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10510111005002,10509300019,10,91,中途動物醫院,狗,M,MEDIUM,其他黑棕,CHILD,T,N,,,OPEN,我在北屯區 可米動物醫院開放認養 歡迎來電詢問04-22410842,,2016-10-11,2999-12-31,2017-08-18 21:09:47,2016-10-11 08:05:31,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/66b250bbae963c2379670f82f8101554.png,,,2017/8/20 上午 12:02:01,,,
10605191005003,10605050011,10,91,中途動物醫院,狗,M,MEDIUM,黑色,CHILD,T,N,,,OPEN,我在西屯區"福樂動物醫院"等待愛心認養喔!歡迎來跟我互動或是打電話詢問，聯絡電話:04-23207030,,2017-05-25,2999-12-31,2017-08-18 21:07:17,2017-05-19 09:20:49,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/6fb6074e5720f691247b285c1cfdc50c.png,,,2017/8/20 上午 12:03:17,,,
10605251005001,10605090002,10,91,中途動物醫院,貓,F,SMALL,其他三花,ADULT,T,N,,,OPEN,我在北屯區 全科動物醫院開放認養 歡迎來電詢問04-22963997,,2017-05-25,2999-12-31,2017-08-18 21:07:07,2017-05-25 11:22:21,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/a161c78cca32875a9f358d622ac63ac0.png,,,2017/8/20 上午 12:03:18,,,
10605040601020,20170504012,6,61,,貓,M,SMALL,虎斑,CHILD,F,N,觀音區,,OPEN,,,2017-05-04,2999-12-31,2017-08-18 21:06:38,2017-05-04 16:42:27,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/d448443ca3f6024221de9b08dd6c91fa.jpg,,,2017/8/20 上午 12:03:08,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10605261002002,10604250009,10,67,南屯園區,狗,M,MEDIUM,黑色,CHILD,T,N,,,OPEN,,,2017-05-26,2999-12-31,2017-08-18 21:06:29,2017-05-26 16:08:58,臺中市動物之家南屯園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/67/b381cd639b3f7c777c3f76adaa891970.png,,,2017/8/20 上午 12:03:18,臺中市南屯區中台路601號,04-23850976,
10605112101019,106-4-7-3,21,83,澎湖縣流浪動物收容中心,狗,M,BIG,黑色,ADULT,T,T,馬公市,,OPEN,,,2017-05-11,2999-12-31,2017-08-18 21:06:00,2017-05-11 11:30:00,澎湖縣流浪動物收容中心,,http://animal-adoption.coa.gov.tw/uploads/animal_album/83/fd4659d9aaefee89e2bed6aa38bf83a8.jpg,,,2017/8/20 上午 12:03:11,澎湖縣馬公市烏崁里260號,06-9213559,
10605191301002,106-A013D,13,89,斗六代養場,狗,M,BIG,黑色,ADULT,N,N,斗六市雲林路,,OPEN,,,2017-06-01,2999-12-31,2017-08-18 21:05:17,2017-05-19 11:20:31,雲林縣流浪動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/89/1495182078_89_d9892e36b1d47dcb026d140deb53e7cf.JPG,,,2017/8/20 上午 12:03:19,雲林縣斗六市雲林路二段517號,公告動物均安置於代收容動物醫院，請洽該動物醫院或代養場洽詢辦,
10606010601035,20170601021,6,61,,貓,M,SMALL,虎斑,CHILD,F,N,龜山區,,OPEN,,,2017-06-01,2999-12-31,2017-08-18 21:05:08,2017-06-01 17:35:09,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/673d75c6965c433505f697b4c2850eba.jpg,,,2017/8/20 上午 12:03:20,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10606010601034,20170601020,6,61,,貓,M,SMALL,虎斑,CHILD,F,N,龜山區,,OPEN,,,2017-06-01,2999-12-31,2017-08-18 21:04:51,2017-06-01 17:35:09,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/a5cf46e54157da91274a1bb5df4886d3.jpg,,,2017/8/20 上午 12:03:20,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10511290601031,20161128020,6,61,,狗,M,MEDIUM,黃,ADULT,N,N,龜山區,,OPEN,,,2016-11-29,2999-12-31,2017-08-18 21:02:53,2016-11-29 16:24:40,桃園市動物保護教育園區,,,,,2017/8/20 上午 12:02:14,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10605191301028,106-S038D,13,89,斗六代養場,狗,M,MEDIUM,棕色,ADULT,N,N,莿桐鄉埔子村,,OPEN,,,2017-06-01,2999-12-31,2017-08-18 21:02:00,2017-05-19 15:58:34,雲林縣流浪動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/89/1495182077_89_35b0794a89b2c1a068fd241d41e75b43.JPG,,,2017/8/20 上午 12:03:19,雲林縣斗六市雲林路二段517號,公告動物均安置於代收容動物醫院，請洽該動物醫院或代養場洽詢辦,
10510130601016,20161013013,6,61,,狗,F,SMALL,黑,CHILD,F,N,復興區,,OPEN,,,2016-10-13,2999-12-31,2017-08-18 21:01:21,2016-10-13 16:14:33,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/8d34a47ccb87cb67f12c43831a174502.jpg,,,2017/8/20 上午 12:02:01,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10510130601033,20161013030,6,61,,狗,M,SMALL,白,CHILD,F,N,桃園區,,OPEN,,,2016-10-13,2999-12-31,2017-08-18 21:01:02,2016-10-13 16:14:38,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/cd4635524dd59b7d816c22b535636677.jpg,,,2017/8/20 上午 12:02:01,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10511180601004,20161118004,6,61,,狗,M,SMALL,黃,CHILD,F,N,大溪區,,OPEN,,,2016-11-18,2999-12-31,2017-08-18 20:59:52,2016-11-18 16:46:08,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/2c52a63c4471182685f6f0d3af2f0040.jpg,,,2017/8/20 上午 12:02:12,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10511240601016,20161124013,6,61,,狗,M,SMALL,黑,CHILD,F,N,平鎮區,,OPEN,,,2016-11-24,2999-12-31,2017-08-18 20:59:34,2016-11-24 16:12:37,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/f3caf22c8913a349c00952bc72da7508.jpg,,,2017/8/20 上午 12:02:14,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10512010601027,20161201024,6,61,,狗,M,SMALL,白,CHILD,F,N,龍潭區,,OPEN,,,2016-12-01,2999-12-31,2017-08-18 20:59:01,2016-12-01 15:49:48,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/9980fd3f8af3d9774c4ca3a0512efce0.jpg,,,2017/8/20 上午 12:02:16,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10512010601044,20161201041,6,61,,狗,F,SMALL,黑,CHILD,F,N,桃園區,,OPEN,,,2016-12-01,2999-12-31,2017-08-18 20:58:49,2016-12-01 15:49:50,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/85024d207fbf263dd28e0b814721b5fb.jpg,,,2017/8/20 上午 12:02:16,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10512010601009,20161201006,6,61,,狗,M,SMALL,黃,CHILD,F,N,新屋區,,OPEN,,,2016-12-01,2999-12-31,2017-08-18 20:58:26,2016-12-01 15:49:47,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/4af12077d71c8bbb4f8b5a270deaf5ef.jpg,,,2017/8/20 上午 12:02:15,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10512050601059,20161205049,6,61,,狗,F,SMALL,黃,CHILD,F,N,大園區,,OPEN,,,2016-12-05,2999-12-31,2017-08-18 20:58:15,2016-12-05 16:23:38,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/287ed124e39323910c44145a6c93857b.jpg,,,2017/8/20 上午 12:02:19,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10512060601042,20161206042,6,61,,狗,M,SMALL,咖啡,CHILD,F,N,龍潭區,,OPEN,,,2016-12-06,2999-12-31,2017-08-18 20:57:45,2016-12-06 16:37:08,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/5f1cefe8df8c7ec0243046e1aba2ac49.jpg,,,2017/8/20 上午 12:02:20,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10512060601043,20161206043,6,61,,狗,F,SMALL,咖啡,CHILD,F,N,龍潭區,,OPEN,,,2016-12-06,2999-12-31,2017-08-18 20:57:25,2016-12-06 16:37:08,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/9d0e47fd712729041ed2b580e0ff3b68.jpg,,,2017/8/20 上午 12:02:20,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10602031301008,106-K007D,13,89,斗南代養場,狗,M,BIG,黑色,ADULT,N,N,台西鄉海口村,,OPEN,,,2017-06-09,2999-12-31,2017-08-18 20:57:18,2017-02-03 16:39:32,雲林縣流浪動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/89/1486112958_89_54a3dd73b21645800c2fc72eb1ff22a5.JPG,,,2017/8/20 上午 12:03:23,雲林縣斗六市雲林路二段517號,公告動物均安置於代收容動物醫院，請洽該動物醫院或代養場洽詢辦,
10512150601017,20161215012,6,61,,狗,F,SMALL,黑,CHILD,F,N,新屋區,,OPEN,,,2016-12-15,2999-12-31,2017-08-18 20:57:06,2016-12-15 15:59:18,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/f5f4b73e47c460b727e0513c82349f3c.jpg,,,2017/8/20 上午 12:02:23,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10512260601028,20161226019,6,61,,狗,F,SMALL,黑,CHILD,F,N,楊梅區,,OPEN,,,2016-12-26,2999-12-31,2017-08-18 20:56:43,2016-12-26 16:47:17,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/8f31c8165caa9ad019d12b48bbec2a9e.jpg,,,2017/8/20 上午 12:02:26,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10512300601003,20161230003,6,61,,狗,M,SMALL,黃,CHILD,F,N,大園區,,OPEN,,,2016-12-30,2999-12-31,2017-08-18 20:56:27,2016-12-30 16:53:30,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/e32621a3699cd6988de27901cffe9627.jpg,,,2017/8/20 上午 12:02:28,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10512300601018,20161230018,6,61,,狗,F,SMALL,黑,CHILD,F,N,新屋區,,OPEN,,,2016-12-30,2999-12-31,2017-08-18 20:56:11,2016-12-30 16:53:32,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/9f37edcbd372d798ebea524e3a4dd4d6.jpg,,,2017/8/20 上午 12:02:28,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10606121901001,1060348,19,79,花蓮縣流浪犬中途之家,狗,F,MEDIUM,虎斑,ADULT,T,F,,,OPEN,進場日期106/6/12 8合1.已辦理棄養程序,,2017-06-12,2999-12-31,2017-08-18 20:56:00,2017-06-12 16:49:53,花蓮縣流浪犬中途之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/79/53cdcd0097596370c6bc76fd69e4b00d.jpg,,,2017/8/20 上午 12:03:23,花蓮縣吉安鄉南濱路1段599號,038-421452,
10601090601003,20170107003,6,61,,狗,M,SMALL,黑,CHILD,N,N,八德區,,OPEN,,,2017-01-09,2999-12-31,2017-08-18 20:55:45,2017-01-09 16:23:30,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/b85bed6c8229a85bddcbe163bd48ae59.jpg,,,2017/8/20 上午 12:02:30,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10606191005003,10605270013,10,91,中途動物醫院,狗,F,MEDIUM,黃白,ADULT,T,N,,,OPEN,我在北屯區 永信動物醫院開放認養 歡迎來電詢問04-24371487,,2017-06-19,2999-12-31,2017-08-18 20:54:12,2017-06-19 12:56:28,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/f5fe600b9ed47f529b37674c710a694d.png,,,2017/8/20 上午 12:03:24,,,
10605220601033,20170522012,6,61,,狗,M,SMALL,黑,CHILD,F,N,中壢區,,OPEN,,,2017-05-22,2999-12-31,2017-08-18 20:53:28,2017-05-22 16:30:20,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/c86ebe3207ea1d4ec4a4520c2cdaec0b.jpg,,,2017/8/20 上午 12:03:16,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10605220601032,20170522011,6,61,,狗,F,SMALL,黑,CHILD,F,N,中壢區,,OPEN,,,2017-05-22,2999-12-31,2017-08-18 20:53:19,2017-05-22 16:30:20,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/db42cea4164d27a5b3b80d9a384c51cf.jpg,,,2017/8/20 上午 12:03:16,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10606221101011,B14-1060620011,11,69,彰化縣流浪狗中途之家,狗,F,MEDIUM,黑黃,ADULT,F,T,田尾鄉,,OPEN,106年6月20日進入收容所，捕捉拾獲地點：田尾鄉正村民和巷1404號，即日起開放領養,,2017-06-22,2999-12-31,2017-08-18 20:51:31,2017-06-22 13:36:35,彰化縣流浪狗中途之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/69/e7ee2f4d533e110cc1d69f262cc4c1d7.png,,,2017/8/20 上午 12:03:24,彰化縣員林鎮大峰里阿寶坑426號  請於彰化縣芬園鄉大彰路一段875巷進入,04-8590638,
10606260601018,20170626002,6,61,,狗,F,SMALL,黑,CHILD,F,N,大園區,,OPEN,,,2017-06-26,2999-12-31,2017-08-18 20:50:51,2017-06-26 17:13:23,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/87c18c9d9afb1cb81453a782911e2fb5.jpg,,,2017/8/20 上午 12:03:25,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10601050601035,20170105035,6,61,,狗,M,SMALL,虎斑,CHILD,F,N,觀音區,,OPEN,,,2017-01-05,2999-12-31,2017-08-18 20:50:49,2017-01-05 16:52:04,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/70fe91700507493372cb9b772c8a84de.jpg,,,2017/8/20 上午 12:02:30,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10409251002001,10409166005,10,67,南屯園區,貓,F,SMALL,其他玳瑁,ADULT,T,N,,,OPEN,,,2015-09-25,2999-12-31,2017-08-18 20:49:29,2015-09-25 17:44:24,臺中市動物之家南屯園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/67/e7f17bca88dfc4b7fe881eeafb4c5d13.png,,,2017/8/20 上午 12:00:24,臺中市南屯區中台路601號,04-23850976,
10505240601003,20160524-007,6,61,桃園市動物保護教育園區,狗,F,SMALL,黑色,CHILD,F,F,桃園市,,OPEN,,,2016-05-24,2999-12-31,2017-08-18 20:48:02,2016-05-24 17:23:03,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/916fcd2b5eb518a51283901f5f4d4dc3.JPG,,,2017/8/20 上午 12:01:13,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10606231301007,106-H044D,13,89,斗南代養場,狗,M,MEDIUM,黃色,ADULT,N,N,西螺鎮興農西路,,OPEN,,,2017-07-06,2999-12-31,2017-08-18 20:48:00,2017-06-23 09:08:03,雲林縣流浪動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/89/1498206112_89_34bab4d2958aedf1c1b7fc59b41568e1.JPG,,,2017/8/20 上午 12:03:26,雲林縣斗六市雲林路二段517號,公告動物均安置於代收容動物醫院，請洽該動物醫院或代養場洽詢辦,
10606231301006,106-R030D,13,89,斗六代養場,狗,M,BIG,黑黃,ADULT,N,N,西螺鎮西螺國中,,OPEN,,,2017-07-06,2999-12-31,2017-08-18 20:47:48,2017-06-23 09:06:21,雲林縣流浪動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/89/648f2a8a0cfd1bd0aac8a1fedac2b346.JPG,,,2017/8/20 上午 12:03:26,雲林縣斗六市雲林路二段517號,公告動物均安置於代收容動物醫院，請洽該動物醫院或代養場洽詢辦,
10505130601005,20160513-032,6,61,桃園市動物保護教育園區,狗,F,SMALL,花色,CHILD,F,F,楊梅市,,OPEN,,,2016-05-13,2999-12-31,2017-08-18 20:47:02,2016-05-13 16:18:34,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/21b0330fcb3a2de25c64581a3c8ce2c3.JPG,,,2017/8/20 上午 12:01:11,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10506220601006,20160622006,6,61,,狗,F,SMALL,花色,CHILD,F,N,楊梅區,,OPEN,,,2016-06-22,2999-12-31,2017-08-18 20:46:57,2016-06-22 15:49:11,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/b222e34aa8283dcee6c3752af2b8bcb1.jpg,,,2017/8/20 上午 12:01:24,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10511180601002,20161118002,6,61,,狗,F,SMALL,花色,CHILD,F,N,大溪區,,OPEN,,,2016-11-18,2999-12-31,2017-08-18 20:46:08,2016-11-18 16:46:08,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/b45666d9445a76f4b1d6116350d4c393.jpg,,,2017/8/20 上午 12:02:12,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10607171005004,10604280007,10,91,中途動物醫院,狗,M,MEDIUM,黑白,CHILD,T,N,,,OPEN,我在東區 仁愛犬動物醫院開放認養 歡迎來電詢問04-22126987,,2017-07-17,2999-12-31,2017-08-18 20:44:41,2017-07-17 11:25:29,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/7438776d1dea462c2c629278adab574f.png,,,2017/8/20 上午 12:03:28,,,
10504180601003,20160418-014,6,61,桃園市動物保護教育園區,狗,F,SMALL,黃色,CHILD,F,N,大溪鎮,,OPEN,,,2016-04-18,2999-12-31,2017-08-18 20:44:41,2016-04-18 16:41:12,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/81818bc9a8d30f2daad64b6cbd9f1032.JPG,,,2017/8/20 上午 12:01:03,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10607192101009,106-7-18-17,21,83,澎湖縣流浪動物收容中心,狗,F,MEDIUM,黑色,ADULT,F,F,馬公市,,OPEN,,,2017-07-19,2999-12-31,2017-08-18 20:44:24,2017-07-19 11:31:50,澎湖縣流浪動物收容中心,,http://animal-adoption.coa.gov.tw/uploads/animal_album/83/8b18b2986a535cb371d44c2c8c36b841.jpg,,,2017/8/20 上午 12:03:28,澎湖縣馬公市烏崁里260號,06-9213559,
